,gameDuration,gameId,gameVersion,platformId,seasonId,win,team1_1_championId,team1_1_spell1Id,team1_1_spell2Id,team1_1_accountId,team1_1_summonerName,team1_1_summonerId,team1_1_lane,team1_1_role,team1_2_championId,team1_2_spell1Id,team1_2_spell2Id,team1_2_accountId,team1_2_summonerName,team1_2_summonerId,team1_2_lane,team1_2_role,team1_3_championId,team1_3_spell1Id,team1_3_spell2Id,team1_3_accountId,team1_3_summonerName,team1_3_summonerId,team1_3_lane,team1_3_role,team1_4_championId,team1_4_spell1Id,team1_4_spell2Id,team1_4_accountId,team1_4_summonerName,team1_4_summonerId,team1_4_lane,team1_4_role,team1_5_championId,team1_5_spell1Id,team1_5_spell2Id,team1_5_accountId,team1_5_summonerName,team1_5_summonerId,team1_5_lane,team1_5_role,team2_1_championId,team2_1_spell1Id,team2_1_spell2Id,team2_1_accountId,team2_1_summonerName,team2_1_summonerId,team2_1_lane,team2_1_role,team2_2_championId,team2_2_spell1Id,team2_2_spell2Id,team2_2_accountId,team2_2_summonerName,team2_2_summonerId,team2_2_lane,team2_2_role,team2_3_championId,team2_3_spell1Id,team2_3_spell2Id,team2_3_accountId,team2_3_summonerName,team2_3_summonerId,team2_3_lane,team2_3_role,team2_4_championId,team2_4_spell1Id,team2_4_spell2Id,team2_4_accountId,team2_4_summonerName,team2_4_summonerId,team2_4_lane,team2_4_role,team2_5_championId,team2_5_spell1Id,team2_5_spell2Id,team2_5_accountId,team2_5_summonerName,team2_5_summonerId,team2_5_lane,team2_5_role
152,1683,4531159361,10.15.328.8759,KR,13,team1,126,4,12,y7LP9wC12D8urgOGKtukrgklxvJKkXsX0yhm5gWDOpGGM70t0ZzI_Rl0,Doctor Dini ,6hVD3kB7OAbl0X4ICwjE5oJeP4i80WD-t2sHmAjKj-_7YisQ,TOP,SOLO,81,4,7,EUvPWuaymTe4rEjFvJxaeO_DLQFLM6nJSe6CuE7NGg_RZVAKzdCZ9XtG,zhuimengchizixin,WwGGbC_wPu6K6V1iSX7uuuSsQMNbJNuyIbAXCIMrE0dbCDs,BOTTOM,DUO_CARRY,43,4,3,STmOUmUUnqFn7onzOT50neiJrYlAL_fiCTaJpFCULO9z68GEbM7LHBk7,like cz,eJiQoQnsrgIPXXq2kh3fbz8K0VpJdOX53MW7TWjnoKSVvvo,BOTTOM,DUO_SUPPORT,82,14,4,sa-Zswrz6XevMPVrqye6VE-zIACq7AjIrvk97zfRgLQY31QdMzoR3O6H,Lang D,Ev4M-umXAgwpmppCQaLAHfL868nFfW0gxVNbQpx2LcJGef8,MIDDLE,SOLO,106,4,11,FZ3tR17ivk4du5EfvTIIuPVnRYcXZl6FswtG9aA-kcm7ptDfiZc0WLBd,DGA TOP,Z3dAifA617z6qfAmnPJwSmYguhhf5it-53almoWkp4OXf-k,JUNGLE,NONE,497,4,14,VL4dgfglLE8EWiWurGATxTUthIDmpCOccG3hW51__jNlN9BlyhWS1L5V,haokmt,befnHZTpy_THdc79WTJ98WaAdy4_IqZsTRMNZtUrSHUGOxQ,BOTTOM,DUO_SUPPORT,421,11,4,KqfiJhkSyEHTAVhmFp4hdet2wkVEv-Y3nRgIGpKeHDfX8skbSWx51YIA,난 올라가야해,sU4AewLWnqo59hMC4tU3BR7z5amYlUYNEWTRfH1Am9gFXJY,JUNGLE,NONE,41,4,12,XAgBkCMdBSlDAc5YmLTSgWajWAGqTRKWCAKUE4BF2KjTA_16BzBOBB_p,참회함죄송합니다,mSqznkbVxhKsPCr3f7JbXGiZKyARA9UajXC339Pj9FcS8P8,TOP,SOLO,517,12,4,PwrFhctDisd-Wi7GEwSmxDXML7rxYHQyVyLsxlm5cNRtX2gPUxQ4tisZ,asdasfsdgfs,QUT1u73BxvW4NK8Qg_UBa7ZOn6y_G6WFY0xRj8K3oAX8Jr4,MIDDLE,SOLO,498,7,4,zdcYwb1p6kuzO63m02bRxqG90Qj0WpfxO3sZVOueKTINUmSW4daz50Nq,몽강당,TINVb68hHkSJaAyR8RjLzmY3uFSUpea_XSK658LEV9KjN_c,BOTTOM,DUO_CARRY
153,1079,4490527041,10.13.326.4870,KR,13,team1,142,6,4,lIRSlmwNj-pYLMGoPY28ZGTc4hpqJhiubrDHACXleJJgKII,20180618입대힝,BHIGBAnXsxQYbwRNWPiqoXfFJsJ52Ns5KTEaVXbyNdXcDZg,NONE,DUO_SUPPORT,127,32,4,GdjLUV9k1Z1mE7Me-xdztryw9OWzqtqMMbPR1vaxkoil1Tw,ilkqll,XwK8l81c5UfevhcRd1rvFUicPJeJTKo2su-9PXiF2WAyRWA,NONE,DUO_SUPPORT,238,32,4,LyG2lN-K3IeRzsB1IKZitflsKoyfUqFr6uNQcxBCTbpJN45V9DcD1cPl,입털면조패뿐다,tOpkj1xUB2rStSlCm--TYKGo5RA4GzmrD9wnTZj_fk9NcQo,NONE,DUO_SUPPORT,34,6,4,pz_uiIHPpreUhH8VSAKHCDgdHwc_fTzW4jhGCPIA0JFr,10월 토끼,UKXDNJ3FhG0ls1l2E-UmIHSXQYn5kei1G3kzvIfWSFb_rw,NONE,DUO_SUPPORT,51,7,4,ul107V6LKBu0japgdz7URWXySkoQ1fIGXLpMYX2Yswn9j4Q,쿠키굽는펭귄,7gHXvjpFKGIf4nwZjm7g51v2QyhjReK_9zHIzAqnRRFgDCg,NONE,DUO_SUPPORT,163,4,1,igir6kLpSjmsoMapqqVV7EYGpGmJYWoIaeLUccFU3EQ1,Irelia Almighty,qdgph2IUj7KhuG0nFGofzgJ7P1UQNj0EDMSVsMzY05VYNA,NONE,DUO_SUPPORT,18,4,1,VQfTFU9pqtUfR5YcJBmx61mosJ5xztySZ3HLaKKNddB0xns,송재윤,q7FQBgsF9Vb8B-3qA2-0pbtIY84GutNAPVSb50zC75nLG6w,NONE,DUO_SUPPORT,67,1,4,NlbyA4uCtfZ05C4ISBqGwUYoa8jTdor9TcVE5A14ZwqT2rA,촉촉한초코볼,RCLSzSFxCXrXSasWX6IU1a6TrgZeLAkkKe7TG12pNQ30U_0,NONE,DUO_SUPPORT,89,4,32,qc4U-ptGqtMqgQdfwpMvQlEPpP5b3WOc8cPUwELr1oe2,아란쮸,RcbtB-qU34-K5LSzSaXFWz9OcOf8ZKueTyMxjujhXXAOcA,NONE,DUO_SUPPORT,58,32,4,soysUve1m2_BQdJc5JmfanyiVi1qU_SuF8U_nc1HBTMneA_TGWWu9Q6t,tmztmz,NY7vH8P914lkHwAF6OQpnk0iWY-ccVLPJhUWau3xM__O3hM,NONE,DUO_SUPPORT
154,1441,4503372098,10.14.327.8505,KR,13,team2,53,32,4,NhUiWpjonnZa8Q5a0PxdAaNCPFlnst0-GVSzVwW9pgAnTj8,변태 누나,ivH5DWt0TLXuL3HPORmugnBcM_kGdQG7F9-C6z9BwYpLJ10,BOTTOM,SOLO,96,1,4,jzKFVLCVBfGKVA_3txQSnRTKbgk2Emd-FdQlaqLv3RFT,Discord,i9iMQNfgyahFfbx5AgjIB2tOhEceO6mrabL8FRUWaxns4Q,JUNGLE,NONE,106,6,4,mcx8Q1qlDyvZkAfkafGKp5BKqvAwo5p6P0Ns_W90ybcn,오빠 저스킨 사줘,azWUez3rT-DYB-3lzMiIY1PabUQ4Mog8IobNb5YTSxFJjQ,TOP,DUO,201,6,4,yfFys7mEnT9AvtAUHRdp9UH3LSRffGqgBmugr5BQ1MWM,월 야,K77X2lXkaqJJnlYshDg5aV5kQjTIfjjMKKAGtzimv9rphKM,TOP,DUO,238,32,4,pRhUA3l0iCEAewNuagzGROic-Bh4qt3_lqub5MeBtIxTfX3P31vRxKPc,수연누나 이뻐요,LYgPI19Em0vaa88n0Lr6S9ApqvsuOJiYSwNCL9NxrIXGzGI,JUNGLE,NONE,55,14,4,lOCxKvOpjzFl90LKbLrrBfvFbxNeBjfp52CLZ0Po1pu6,김비드1,4kyDb6U3TeR2LsuxgsAc3Z7sANNdvtDRVsQqhDVMNLerLA,TOP,DUO_SUPPORT,163,3,4,JHVoyxx0MsjTINyKDbrkkatHHvcXqndSH1Zl_dcPXgrQ,나와라김문곤,308y4kVUvkvPl2O71sQ1H9Ue3MSYn8FV523GpU8yed2qPg,MIDDLE,DUO,101,13,4,_hNgrB3LJCXrQJ0ueXKNejLSi6dngBINGrcO3UEqYZ5o,의문사개복치,0KNpYnbQ1wcC3C_3bR7zF9ysjttO4H_2A5pGCBi_xX2pdQ,MIDDLE,DUO,154,32,4,pA1A3sBfXQZL5COQk231f9fVy-Kr13_vb_AekA0XSHzt,Last희망,Y1yYmgQFTV2UdxmM1qKIp_MeUbEMU-v2LNogf0xYZxo-9A,MIDDLE,DUO_SUPPORT,222,1,4,ZviE3Kfc2BUkW5_FlSVAYb9mRejEDYuLuR8jZmHZ19KP,퐁퐁이와 병용이,1MaeRhl0bSpAMAiZnU7igebhmrWK9zCZcxc8kjGYNte4NQ,TOP,DUO_CARRY
155,2034,4485022020,10.13.326.4870,KR,13,team2,134,14,4,wyV33JdcthYjaBCvDMJ2slWe6ehaHvHpNj0DdqrI2UShpaY,The Assault,cLiZ963Fn38Bc74k5VqKVl3BfZYYIvsmJ-qyD0LInvYI198,TOP,SOLO,245,4,11,EOUWnP2cCWjJ4Erz7Nijdo-5CkZvSn-wnsFj4oUuz03ozQA,물 녘,RTUxttkmyT1xWWL0_hfwJOHJGjZ7SMG3nwqXXwgaWJCAEaE,JUNGLE,NONE,126,4,12,wc4JQkwi1-MJMMJGwP3tNrWhhegu5E1ZL6dIJB5I3zdxgkE4q4aML_o9,lfhexl,Bwsh1QdqJ7ynoYdyGjh7d1atIOyyg_GKllEg2ezrYascE-I,MIDDLE,DUO_CARRY,523,7,4,XXO2AzHcyqNpQJPRUwmxzEzfywHE_U40gpZPLTY4YgJV9-c,은 택,WtTBUWGfSqs9BnFGcWpcJOXawFUDHx499yEhmyuYHW4TzhQ,BOTTOM,SOLO,16,3,4,M74hSQp8x23hOROfSsIRTkqg3sprYDVk9cvYr0fqTMrN,설거지 유망주,I-pd6mumECS6xRzgUht0yS-fLVLRilYQerMGYXVqMbuzOw,MIDDLE,DUO_SUPPORT,875,14,4,amfxhjEyiLHmhmHNDYJdd9Q5i8wr124vYc3lUl2-c5o4rCQ,뽀 작,zLyuxLqqKjOT6VrS6PNKzDivTzdhUX2eL2e6VK7RcoinvW0,BOTTOM,DUO_SUPPORT,22,4,7,zxX-JU83Je9_Zv8SH-I7iERf5A4S599_KOfECpdKUCFKyunW8JoFTljl,kuangfengbaoyu,MFS_I92srFTTyFE5thvYp1sNZqf515vCCyesrdAKeSfA76s,BOTTOM,DUO_CARRY,517,11,4,n42Ewt_jgzEJTSymyy4MyESySmq-pOdw3coTk0jbONG-V7vzxWq7i5q2,청춘돼지 장세민,JBFNMLbLBUEf8oifJt8KFF4oOr3dgB9wofNveovzsJYIWVU,JUNGLE,NONE,236,4,1,YI09OI2RHicJnoa7odzNWSNAHs3NVXVq1gxHLH50vShqZnthPk6lBeHt,fayufayufayu,gugw-Duc_2-bQVkQXH3priE_lbRa34knoaeaNWdfBsGCu3I,MIDDLE,DUO,117,12,4,ICGhZhKeV03G38Oi5TgcXdpgml8RqPi6KBbFvmQiQGpDcHQ,O H L I o,yXb2NITMw4V7RZ9qYNXf9TBMfK_1e3yUn1EE1PrloYmY4Tk,MIDDLE,DUO
156,1591,4462739782,10.12.325.6222,KR,13,team2,157,3,4,lMFcw-YfAl3ISiayYE8n9z5gwPsc6deALU_YnUqikHQdot8,모띠모띠정연띠,3V-FBjlQP8uzF7O3Q4PoKe6UHEgomc-nBfSaraii9o83mh0,BOTTOM,DUO_CARRY,133,4,1,KFVDfoHNzdAWhH_Aq81aGUItVl3UJv6ZeK2zE_68vhNagvNdIPZ9KrWL,Sh0ck wave,IQHutGJvq0AfDb3u4GEHxBoysQslLPMHG2m91FTvZUoLDZ4,TOP,SOLO,55,4,14,f9yWdB-I3fLvVTjeOZaOWQ6V0gF95HhIQrE5DdvCJ6s7tSqt0nE5yttF,Rookie3,zvFHUjGBFkl-CIKyFVq9Bq3eJlCjxs_q57Bbj5tLm7TIsrs,MIDDLE,SOLO,53,4,14,KbEUHzTFoAw-vOUWRyocWagxRoaieEneo8wzWP1ViYXY1zg,갱제를이긴괴물쥐,T81fMJ5UclsubQT1gaHgShx4NwRnHMfpNgWq4Pbhru0lrcc,BOTTOM,DUO_SUPPORT,104,11,4,tRxdN_Bqf7WN-HtD0YKZ6Gfu8AcxQWwGwG0dwBP4qLIJpiHiBcWcRb1s,EC1996,t8Vnb8b9tMPbdxUS01qkNKfkuxoAV6cWQ7vSlHf6PDZvGBo,JUNGLE,NONE,105,4,14,m0ZLXI2ULqkLdSpQf_kviNtbRjyWnOXw8vnlvxp28Dd5q7I,DORB,olAbgoJghEGCIwlpOy_Ed1L9oeF4jN_aBjuLH2-qWImGGtw,MIDDLE,DUO,16,4,21,YKy6XpNchKiGtHjzTGJG7mSBIEvDI8eBQzukVXjufJ_mXp8,Mr오도구,o09ZSi4KUDiWXqDgdaB58obz6UZWzjm84HQAhY92SfUqccg,BOTTOM,DUO_SUPPORT,58,4,12,N0cAt9hOUxwhLiyiBBzpyHMGkr_FAkteHEm-2CLytYDgupI,Work It Better,UbGkdHdfLNuDBeSNK__1en4SkkVPIjTNH0Y1VqiQfWzBp0I,MIDDLE,DUO,60,4,11,BHA2Tj8hxVfhgUi3of3R9sPjN85Z7lFZfWmO7-6jCKCuZXZ4GKbP6e7D,cnzzqaq,-uJNT5RBewDW_-girHGMzBD-AHTGgLCvIxMrIQdfjhTiS5M,JUNGLE,NONE,22,7,4,KICioJ9XUZixGwV8_VNKQDqXdOc12W5TaLr9M-LlJbaPZRo,연지꼴등,hSk7Sslox6mdpB0MI-zcEnr0WIBtlI8PQctQrVADGSvmNA8,BOTTOM,DUO_CARRY
157,1688,4540596552,10.15.330.344,KR,13,team2,429,4,7,b2DMQ7nJUB-Vk-h9m3U3Rc-9aE_UFJhVpEVkbHp0OF4LMmxWJqB0xSFy,Godjuan,6vKYHus5K2fp_pbn-oCQT7N4syTJ5M1r3cRR_qDnatVT2lU,BOTTOM,DUO_CARRY,120,14,12,eyqnIAtylMK733Kh0_SLdxLjsDn4k1r6d5T6UbKEiVtD,윤이 fan,8tIWYWBf5QAHQUBnKx9Y7F1BTfI4_jDiqW-OupHSZw3evw,MIDDLE,DUO,59,11,4,645gganbfO_ijedNE3rtABDRFrxkeP8AcelBuqAnpYQsYbkdiPBRye_v,p1nz,qHcvck4cg05lYmtkXKdEEGV-K-MMaPT8Js1m7zn3kY-mxPI,JUNGLE,NONE,43,12,4,SGY5jvoCFcTLHw5gmqK5zjNcCTOjWy-PSTFOa9flCA_Y7zS2goNvbTS9,에이펙스 고고,OJN_hj5POU4t1-ojyk_-R_iFnB2rvLL7SvjzaPmHOCTrGcA,MIDDLE,DUO,111,4,14,fS7cedxZ6ul8iwoaEKkVWzSOqTrSAybG7FRjpVy5Vym8,llliilililiiill,LEEV3g70krG7K0os2dW48nkQYP14bYJTpuD3OLu251yRxw,BOTTOM,DUO_SUPPORT,104,4,11,C0hj7CqFKL03SYUqna-mdasSOpzIoE9YeKCEy-ngUxWdmTTP5v2LGJA8,Gen G Felix,J3pHCfPFr7yMUkxmWT2i7LNFbpCZEErjyGZ3hQthelq27eY,JUNGLE,NONE,412,4,3,alH0WQQkNMGCeFlsBkhH_rD6GLeD20Fw1mWH3JOtNZL3rEI,Gen G gyuvee,wWFkT-GY5qcAiHy75S6oGwMpf1yU5TMZCsYFVKszSPmoESk,BOTTOM,SOLO,875,12,4,-BFy6uyxF6-OGVEnGLxlK00pobRVG7jTFaDnkso9XDi-N0o,TW juvenile,T0F6eVefLTLLWzaKW4MFmzGBNuQzDm-Is90FibMi-DNvPIg,TOP,SOLO,245,12,4,2S4gfb898_4PUOmq1yq1uBpW2ELgaV2-AxLMbiFJ3LcOuYVS_tXNIv9S,xiari de weifeng,UJPxypmF7eNkKe7qjKLM7vELJOFl24eaiN9UclSHMSheMUY,MIDDLE,SOLO,51,7,4,3O6vvAcGEFkPUDnSH4vedXOzBFv9PUgokMdhcLADtSYPN9MNQHGeSKvQ,Lim Geun Woo,py-qR5akJ3tXTORVtuBcnXmX02i8bPpClk_D091NN85yQhg,JUNGLE,NONE
158,1494,4482662728,10.13.326.4870,KR,13,team2,16,21,4,efApm8hf8K_oT_j9sfAGZZHVprZiLupb2E5Dv_lcob5Rk5N4SvIt3vzz,메이플 검마 격수,DiiHmt4m-R6kvxdtMSVibUhl1WmS-o1bqFEFQlPuSFkJP24,BOTTOM,DUO_SUPPORT,517,11,4,FZa7f-3MAV1moJU5j5nTkgfEnm0-Ub7KXbAN_KxjOH9EGH0,MS77,Xxwf9ycyF3ipONOehJsuvMbKaoSDdOOoiyeb_jd3CEohbEI,JUNGLE,NONE,126,1,4,-T-Tbhh6aScrM29A1P7ppFupgYr2oM6CKPLZLkskmB34m-U,택연앙,-Sfkv0sxhny6Lhcc4pNRuZAc4s2oPgaW7foMHBdVDwzefsk,MIDDLE,SOLO,106,12,4,Q9XV_eDRhvLb6LMaqPkPlk7gq9RrEF0FqIbw4SOMLSjHKUr65nQZn-vy,Freecssr,ablpqNY_gcvMohjv4p3E-C4fWO0Y11W1-xKyK3kraKvjqhM,TOP,SOLO,145,7,4,o-uFxksOLAX-ZItomuJTqjTnEBP5aaRD2gD7_8wmyspcQP___G-2jECv,별이 보고픈 밤,7vE0Si2f0VkMAEprdYnmt3hYdtkNHfDd0DtxbAXfZYNl5d0,BOTTOM,DUO_CARRY,25,12,4,ZDvAdctQTVHV5G950LD2pnp-wKMdkZ5bigMHFy4RBebAWKT5CZCjWtWC,이해석2,UbCV5sLacZVliZ_RM6MGs0VFdbj5_1HeDUzh1xsopzGQOqY,MIDDLE,SOLO,62,12,4,73KWgrn0TzL7Ah7TMP5Czb08BxSLo5-aUst4ViNXsI-nEOpi6zoLTI1l,bu yao fan qie,2xx68L6DcOnuVx_i_vPhm3RxGpm3zD882JKQTq1DZqio1c4,TOP,SOLO,64,4,11,e0nPgSkwMQPK4De_7LolEDUe25xSVdAXn0lLz3_HEwsjtS_tkip9_zsB,tiantianmiao,UNqqZ3gIIe9q14T6KxjZw2CjbPo4DGsm7x92dnbTL52wRfI,JUNGLE,NONE,81,7,4,lNHYeqiS804aulLy1EMiOx8ctOJ5b4ZRxrVWivHEjFhHlAI,1236549863465456,Vz6XE4Yoh13RjfRF11eBbr6FuM5-eDpDpci3cfMcSPFM_zU,BOTTOM,DUO_CARRY,235,4,3,xCw0C4103dhonxdq-iQQnSQgum3Uvvv-TK6vmv6WvI2OX0vPSOZCpKEe,Time is silent,V8fyMo1iVDOvAAXsfBaXfoGF35fh5uI3fIx8G0PFtdEYFEQ,BOTTOM,DUO_SUPPORT
159,1680,4390912330,10.10.320.3039,KR,13,team2,24,4,12,hzShxynUiwBvGA9BEkkqtQNW_1Hlcx5ubBbO2kgiKjTnxv0IUELr4L9X,Funny game 0,fL2FVStGNKFw7cBgo9x-deNtJNZEFbvuuoWszXqUwCDCq7k,TOP,SOLO,107,4,11,FeRYTKy82wF46spdhYJ_18XxTF9pICLERVTqEXrX9eUZ,nv Wushen,Ngxe2DsujTBw65tmDGObDnYPhoGAvD0iLJVRKe6SGn-sMg,JUNGLE,NONE,110,7,4,D6OXRDlY6ppVRmi1yx3W_f479S8DitdBWLS5xp5a7nq9-nVfEI2iXkz6,come dive,VK6tL2jCFhW-ebpICXfYNQs0iAISmPhUXvgMm6vcvW-ZR1Q,BOTTOM,SOLO,16,3,4,thhGarXoW1dTP1KJ_49dSrwFXxwdsg0cWrY69f9ImZTH,군밤광,v1-B2NGv21KBgA9mlYj1ZceURUbM_6x7UdpebqL2yJWIFN8,MIDDLE,DUO_SUPPORT,68,14,4,6VXek2Rx9wo_K_eFzzOXefl7XYSaeVixrv1FdtyYeLFzJRCG9mBhRccY,돼지 같은 팀원,wCwIkHyJ3JyARtpR-8DgMPq2FNEWRD2ug_ezR4GZ2PYqpY0,MIDDLE,DUO_CARRY,84,12,4,ZxuraQz5yoteS131VUg_xmDKtr0fGZnjuv6PjfJ-uZfuAKn31T1W7mXI,개미 이 가 검다,ZkXzkPuKEWe3n7t7GtTDG10m2V2o2RjIKUTATP5ROKm4u9A,TOP,SOLO,91,14,4,i0VNF2O62Nl0qZLjSJFObslhMdKD5jSFinsyfadsPrjLpQE,현실와꾸강동원,8hX_nJZaro-C2dFgXNC9p-gbT5UB-YlkQfxQsWSd2J1Glmk,MIDDLE,SOLO,245,4,11,hOPbpgG4zkyEtY7bA0LA_UyGqyzgJPQf-AT9RZp3gN5hwU2P23XYTNmt,renjianwanshiwei,V1QfcoJTuouj938bMh_YVWmVqm1CvPdGQZAAfGlrg59Qn_g,JUNGLE,NONE,523,7,4,3iYRztiy6eFJshJlpm7vs7vAG2m0HCtz4Y1fjp5HY1pb,zhezenmeban,oi_ZG6-6rLS7LJ4s0I97beA9otlKW75IvkM3FjJFZ4wEBg,BOTTOM,DUO_CARRY,12,4,14,B2KxQeYiYZb-t4hi4qJ6PrqqdmECt1bKYZwmQIv3a_edSCp5PfJWxBir,100000000 Money,qVGkoSRk274ZpfypnmMtKCbELNnv5yqodRGOBWLi4imaZYo,BOTTOM,DUO_SUPPORT
160,1811,4430496073,10.11.322.2991,KR,13,team1,236,12,4,CSpfQio6t8d_A7rkVVXMJkzABxyW1qwvelESy35z5niniwY,따봉 람머스,5SPk7zkAAu43Xj51p5i_hUl4dYhfw4ZIdlgZPTUWIhV9Y0M,TOP,SOLO,432,3,4,phd3vInLdQSvQ-eDD2M1McR9BmGNHtplrZhh8fbI3nafQ7A,HLE Baut,1b0nlHkB4r8BK0cO61LcgNOqVzhiuKRIFzxHP6Qmys1a-2s,BOTTOM,DUO_SUPPORT,81,7,4,dIcTDj3CmXyLWk5WwZBBysm3K8Ar0s_AhsvwfzfzFzZ6WEopdhJ350Yr,Jackeylov3 fan,GOElhUgdwjdT31lN-YhufsxQSKv3jLh-EetG9tPwopTw8oE,BOTTOM,DUO_CARRY,245,4,11,DZ76AH_SSJvQRB4M0uLAWWdrjIsvPsfRCZICiYLBakc_eNXH7rG_icy5,20020324Jug,rgkbe9MYUirJfyidTXTPSc6VR-xHnRINViEf_sTg8ggml_g,JUNGLE,NONE,142,14,4,lWdx1OzWPt_QI-yxKiApT3feym-ieBQzh4xpm4IbOEijKL3Mldu9ZwE2,RwLeeKh,xtyOH-1u02Z8QIXIogKC8jHww8US7iIjDWQMdezmvAoTUcQ,MIDDLE,SOLO,53,14,4,ZIypf4BxtbmahNmZj_Cn0VAe6i_PP4g4HAQBgNWMI93a,김진세,YMtx9lponRD-VGYUB29oatSExcrlcV_vYZrFccC1niSnMQ,BOTTOM,DUO_SUPPORT,523,7,4,h1J3migDdaIetdmVjqvbtHBDw8LZEyesnR2pp9kYFdFmKD3kJXQO0VBR,MCX Bruce,S8iv85jCBNgww_P4xQy6jfTvTs_gNGl5ha_YzP767oDCyAM,BOTTOM,DUO_CARRY,4,12,4,QO7Yk9Ayp6QiclB0-SdEa1pOAD7S3Ct3aWD8VYUo7hpLOeGmUM3QBT01,wo 4 chicken,Uy1LWhYQH1YNFKKZz_8_GFDpBy5aFLerbvj62TSHF5zazZk,MIDDLE,DUO,126,4,12,lzaAoBV6VtI26gSYPwdEId6GFjdYtI1RFrb3qrpkIjTPUro,계인직,FaKlJ9apaRS4OtQYZOCaknIXJdzXtIEB2xa5jyq5W11wxqE,MIDDLE,DUO,875,11,4,IuYBPXupQ7oJh2E4idt9XyvjCAvpFszE8OCkYW5ve_4iDADOYNmUm8vb,I LIKE D1,CEn1XB8L8uiFD6JFeeapP6EDsg6IRnYuN-is9NilBpAF8uA,JUNGLE,NONE
161,1740,4541907276,10.15.330.344,KR,13,team1,15,7,4,6nDlweFKOPBn9ueOKBT0lrGzdr9CI9fyTjEupvuUKIj9,강동원 와이프,WajTOAPA5n7cNfYf4qmzku_nEM2Fq0XYNZIu0xvCVyx5GA,BOTTOM,SOLO,238,4,14,9cYCLTdhm_6MURO9gb3PvWKjnw53yzH-MkpHOw1hpY34nxo,뇌절하는정글,3EH1w6b-yXq-8BtVYwh_dadfy5U0oLfN0MdyPmoNAVGTjlI,MIDDLE,DUO_CARRY,102,12,14,PP8GSQ2dVCQhUiSjStjFjZ_wVLuD2G_1YLtJ3nlvJmAeH3I,헤징 오른,g09r9-xJ8gLxyLutjDI56cWpx1tekok8PXUKWx1J6TpBfrQ,TOP,SOLO,120,6,11,sWktUj8sgRwsvl-w4ZN7LQjFXDiQ7Ld_oZ6p9Hv1spLg,인디언밥버거,NhextGZy7NuTwO689Ajub5N5GGp4_-7LMdJluKlzTi4PCA,JUNGLE,NONE,412,14,4,KcOlE35c20Hm9saZtVeE2PJO78s_SifkSXpv9q7bev4x,스팸구이,qEa6FfvYVxeBLvx4nbLSox_9Y1LWyA6HRpwLEDxSlhTIvg,MIDDLE,DUO_SUPPORT,84,4,12,yOzSeJwcYm1ejV29saGIGvQxbaeyrh_GpL5qHw1vVizk,오근혁5,8TPQMd9rBknLuA3d3XJGCkmRQBwKXt-fTNVNf-UOseMNWQ,TOP,SOLO,421,11,4,6iixWOrYy6uo3B31vPZl26aGwcKogbQGYAdImprtHAjZ,초교련 오니,azRQNY8-Y_wIb39ZUYDy5bFDl6rf8Ii7kK7P-uDJOhkTQw,JUNGLE,NONE,16,21,4,vQw3blxSuh6U6zIBgYw9j3dG-mxWs8fZU3i3gPzI-0mseYU,크림이다  냥,3TpJJ8E6ZbYaJHVrG9hg-yPKPWDiWbXIZf6xPipML8GI59I,BOTTOM,DUO_SUPPORT,81,7,4,b_umghmMg_2S7coX1cGDGhuz8FmJZiHHgCFYowd32QI,J     O     A,fXL-URZjg2FG8gF5eBVQCUNGseDcsvWAb00rCDYvB6QO9A,BOTTOM,DUO_CARRY,3,12,4,0Hagwj94GOQAQeSAb5nrqQXvdiOU1KHC1HdVihA85CY6,분노3스택후던짐,BgLfLY4LJdlDbX928o55q7p-Bk5Qb9CKlwhEiXX9uAeJWQ,MIDDLE,SOLO
